Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-06-11 00:00:00-04:00,121.7399996348229,122.83973476114328,118.71074727008515,120.88021850585938,222551200,0.01,0.0
2024-06-12 00:00:00-04:00,123.02967915018486,126.84873770805827,122.53980200765415,125.16915130615234,299595000,0.0,0.0
2024-06-13 00:00:00-04:00,129.35813218658845,129.7680348697194,127.12868568021801,129.5780792236328,260704500,0.0,0.0
2024-06-14 00:00:00-04:00,129.92797866788297,132.8072585317083,128.28838344854194,131.84750366210938,309320400,0.0,0.0
2024-06-17 00:00:00-04:00,132.9572533982128,133.69706139159663,129.54808953427707,130.94773864746094,288504400,0.0,0.0
2024-06-18 00:00:00-04:00,131.10769173939232,136.29641557179684,130.6578056523983,135.54660034179688,294335100,0.0,0.0
2024-06-20 00:00:00-04:00,139.765553796689,140.72530869246972,129.4880881954488,130.74777221679688,517768400,0.0,0.0
2024-06-21 00:00:00-04:00,127.08867825178737,130.5978154647857,124.26937345205326,126.53881072998047,655484700,0.0,0.0
2024-06-24 00:00:00-04:00,123.2096275256971,124.42932809847615,118.0109120255889,118.08089447021484,476060900,0.0,0.0
2024-06-25 00:00:00-04:00,121.17013488438512,126.46883208603107,119.29060083723321,126.05892944335938,425787500,0.0,0.0
2024-06-26 00:00:00-04:00,126.09891297711187,128.0884204131894,122.56978415309767,126.36885070800781,362975900,0.0,0.0
2024-06-27 00:00:00-04:00,124.06941564080125,126.37885155800387,122.88970613137967,123.95944213867188,252571700,0.0,0.0
2024-06-28 00:00:00-04:00,124.54930428199576,127.67853027804634,122.71975337861936,123.50955963134766,315516700,0.0,0.0
2024-07-01 00:00:00-04:00,123.4395813225982,124.80923890749885,118.8007251119183,124.26937866210938,284885500,0.0,0.0
2024-07-02 00:00:00-04:00,121.10014907077634,123.37959365292392,121.00017523772506,122.6397705078125,218374000,0.0,0.0
2024-07-03 00:00:00-04:00,121.63003350315482,128.24839782714844,121.33010435521813,128.24839782714844,215749000,0.0,0.0
2024-07-05 00:00:00-04:00,127.34861718195397,128.81826389526591,125.64903902808197,125.79900360107422,214176700,0.0,0.0
2024-07-08 00:00:00-04:00,127.4585719244731,130.73776982046533,127.0086858992603,128.16839599609375,237677300,0.0,0.0
2024-07-09 00:00:00-04:00,130.3178959397844,133.78704236722226,128.61830251041144,131.34764099121094,285366600,0.0,0.0
2024-07-10 00:00:00-04:00,133.99698191654937,135.0667256558596,132.38737791270125,134.87677001953125,248978600,0.0,0.0
2024-07-11 00:00:00-04:00,135.7165473660534,136.11644269274476,127.01869434277064,127.36860656738281,374782700,0.0,0.0
2024-07-12 00:00:00-04:00,128.22839089146464,131.88749271860638,127.18865386253758,129.20816040039062,252680500,0.0,0.0
2024-07-15 00:00:00-04:00,130.52782847793975,131.35762580228223,127.14866403247436,128.40835571289062,208326200,0.0,0.0
2024-07-16 00:00:00-04:00,128.40836211736584,129.0082051584145,124.54931239200171,126.32887268066406,214769500,0.0,0.0
2024-07-17 00:00:00-04:00,121.32009486519661,121.81997165296215,116.6912385563928,117.96092224121094,390086200,0.0,0.0
2024-07-18 00:00:00-04:00,121.81997263511246,122.36984015709355,116.53127526261207,121.0601577758789,320979500,0.0,0.0
2024-07-19 00:00:00-04:00,120.32034177331325,121.57003374775046,117.341080377663,117.90093994140625,217223800,0.0,0.0
2024-07-22 00:00:00-04:00,120.3203432330864,124.03942781453529,119.8304661088677,123.50955963134766,258068900,0.0,0.0
2024-07-23 00:00:00-04:00,122.74974719191928,124.65928025097237,122.06991443104106,122.5597915649414,173911000,0.0,0.0
2024-07-24 00:00:00-04:00,119.1406333610656,119.92043994002134,113.41204956795865,114.22184753417969,327776900,0.0,0.0
2024-07-25 00:00:00-04:00,113.01214947730902,116.60126129148769,106.27381225253961,112.25233459472656,460067000,0.0,0.0
2024-07-26 00:00:00-04:00,116.16137637359374,116.17136841805404,111.55251154245995,113.03214263916016,293399100,0.0,0.0
2024-07-29 00:00:00-04:00,113.66198865142056,116.25134680115113,111.27257816967544,111.5625,248152100,0.0,0.0
2024-07-30 00:00:00-04:00,111.49251876218644,111.96240417731258,102.51473565355279,103.7044448852539,486833300,0.0,0.0
2024-07-31 00:00:00-04:00,112.87217777091092,118.31083191790377,110.85267132044424,116.99115753173828,473174200,0.0,0.0
2024-08-01 00:00:00-04:00,117.50104810323892,120.13040514788088,106.78368749587625,109.18309783935547,523462300,0.0,0.0
2024-08-02 00:00:00-04:00,103.73443867463745,108.69321575888374,101.3450281116693,107.24356842041016,482027500,0.0,0.0
2024-08-05 00:00:00-04:00,92.0373150047539,103.38452459369911,90.66765743904186,100.42524719238281,552842400,0.0,0.0
2024-08-06 00:00:00-04:00,103.81440159583764,107.68345045446188,100.5252192354799,104.22430419921875,409012100,0.0,0.0
2024-08-07 00:00:00-04:00,107.78343659639361,108.77319818362058,98.6656883565928,98.88563537597656,411440400,0.0,0.0
2024-08-08 00:00:00-04:00,101.97486813365401,105.47400576569116,97.49596860854,104.94413757324219,391910000,0.0,0.0
2024-08-09 00:00:00-04:00,105.6139698534446,106.57373239559361,103.40451530940655,104.72418975830078,290844200,0.0,0.0
2024-08-12 00:00:00-04:00,106.29380189006847,111.04263146519123,106.23381911518737,108.99313354492188,325559900,0.0,0.0
2024-08-13 00:00:00-04:00,112.41229629244809,116.20136332032301,111.55250759337807,116.11138153076172,312646700,0.0,0.0
2024-08-14 00:00:00-04:00,118.5007970340635,118.57077948335262,114.04189674110647,118.05091094970703,339246400,0.0,0.0
2024-08-15 00:00:00-04:00,118.73073896282733,123.2096307926781,117.44105591122558,122.82972717285156,318086700,0.0,0.0
2024-08-16 00:00:00-04:00,121.90995980977215,124.96920346991081,121.15014491697093,124.54930877685547,302589900,0.0,0.0
2024-08-19 00:00:00-04:00,124.24936523467589,129.96795654296875,123.38957660426745,129.96795654296875,318333600,0.0,0.0
2024-08-20 00:00:00-04:00,128.36836140301475,129.8480077753235,125.85898525590325,127.2186508178711,300087400,0.0,0.0
2024-08-21 00:00:00-04:00,127.2886435744744,129.31815003716036,126.62881008429083,128.46835327148438,257883600,0.0,0.0
2024-08-22 00:00:00-04:00,129.98796192734278,130.71777775352615,123.06966150668887,123.70950317382812,376189100,0.0,0.0
2024-08-23 00:00:00-04:00,125.82898983127045,129.56807382051312,125.18914813175064,129.33811950683594,323230300,0.0,0.0
2024-08-26 00:00:00-04:00,129.53808260280766,131.22765338990934,124.33935925298674,126.42884063720703,331964700,0.0,0.0
2024-08-27 00:00:00-04:00,125.01920259136338,129.1681743229575,123.84948497148315,128.26840209960938,303134600,0.0,0.0
2024-08-28 00:00:00-04:00,128.0884319398247,128.29838691719942,122.60978624415954,125.57905578613281,448101100,0.0,0.0
2024-08-29 00:00:00-04:00,121.33010304223866,124.3993464291812,116.6812470646182,117.56102752685547,453023300,0.0,0.0
2024-08-30 00:00:00-04:00,119.50054804230363,121.72000228172388,117.19111963899515,119.34059143066406,333751600,0.0,0.0
2024-09-03 00:00:00-04:00,115.9814171340765,116.18136480283337,107.26356453201906,107.973388671875,477155100,0.0,0.0
2024-09-04 00:00:00-04:00,105.38403194779274,113.24208832420429,104.09434887245212,106.18383026123047,372470300,0.0,0.0
2024-09-05 00:00:00-04:00,104.96413183407385,109.6229874268856,104.73419276980215,107.18358612060547,306850700,0.0,0.0
2024-09-06 00:00:00-04:00,108.01337995723738,108.12335346353827,100.92512296050285,102.8046646118164,413638100,0.0,0.0
2024-09-09 00:00:00-04:00,104.85415910703641,106.52375348417674,103.66445746112835,106.44377136230469,273912000,0.0,0.0
2024-09-10 00:00:00-04:00,107.78343479415585,109.37304700834024,104.92413884500664,108.0733642578125,268283700,0.0,0.0
2024-09-11 00:00:00-04:00,109.36305099024224,117.16113249890854,107.39353508245641,116.8812026977539,441422400,0.0,0.0
2024-09-12 00:00:00-04:00,116.82120128077001,120.77057045474369,115.3614370539407,119.12083435058594,367100500,0.01,0.0
2024-09-13 00:00:00-04:00,119.06084000976254,119.94069565795841,117.58107480834963,119.0808334350586,238358300,0.0,0.0
2024-09-16 00:00:00-04:00,116.77120810734208,118.16098383065176,114.34159881620232,116.7612075805664,248772300,0.0,0.0
2024-09-17 00:00:00-04:00,118.15099033708098,118.7808938826076,114.81153124290536,115.57140350341797,231925900,0.0,0.0
2024-09-18 00:00:00-04:00,115.87135202544096,117.68105834506785,113.20178347448297,113.35176086425781,310318900,0.0,0.0
2024-09-19 00:00:00-04:00,117.3311154741421,119.64074895502783,117.2311330909559,117.85103607177734,293506400,0.0,0.0
2024-09-20 00:00:00-04:00,117.041165532472,118.6009197546388,115.37143602446805,115.98133850097656,382462400,0.0,0.0
2024-09-23 00:00:00-04:00,116.5312567610485,116.97118080282907,114.84152614526418,116.24130249023438,206228500,0.0,0.0
2024-09-24 00:00:00-04:00,116.5012492087513,121.78040609310197,115.36143323881014,120.85055541992188,354966800,0.0,0.0
2024-09-25 00:00:00-04:00,122.00036937142775,124.91990547833531,121.5904392877682,123.4901351928711,284692900,0.0,0.0
2024-09-26 00:00:00-04:00,126.77960826024157,127.64946344549999,121.78041247124415,124.02005004882812,302582900,0.0,0.0
2024-09-27 00:00:00-04:00,123.9500642912149,124.01005220096552,119.24082267160239,121.38047790527344,271009200,0.0,0.0
2024-09-30 00:00:00-04:00,118.29096227592748,121.48045146740193,118.13099198549791,121.42046356201172,226553700,0.0,0.0
2024-10-01 00:00:00-04:00,121.75040758040218,122.42030559533124,115.77137385100936,116.9811782836914,302094500,0.0,0.0
2024-10-02 00:00:00-04:00,116.42127087200362,119.360792730428,115.12147695024304,118.83087921142578,221845900,0.0,0.0
2024-10-03 00:00:00-04:00,120.90054847309592,124.33999759824167,120.32063993396463,122.83023834228516,277118000,0.0,0.0
2024-10-04 00:00:00-04:00,124.91990339813242,125.01988578554294,121.810403092212,124.89990234375,243678100,0.0,0.0
2024-10-07 00:00:00-04:00,124.96989107230341,130.61898369823507,124.92989659161151,127.69945526123047,346250200,0.0,0.0
2024-10-08 00:00:00-04:00,130.23904002332463,133.45852325335272,129.39917881279587,132.86862182617188,285722500,0.0,0.0
2024-10-09 00:00:00-04:00,134.08843403580283,134.4983717641675,131.3588773259068,132.628662109375,246191600,0.0,0.0
2024-10-10 00:00:00-04:00,131.88878735570256,134.97828670089152,130.97893005790212,134.78831481933594,242311300,0.0,0.0
2024-10-11 00:00:00-04:00,133.98843884138304,135.75815840657205,133.63850429309608,134.7783203125,170209500,0.0,0.0
2024-10-14 00:00:00-04:00,136.44805696221857,139.57755854294567,136.27808612883217,138.0478057861328,232347700,0.0,0.0
2024-10-15 00:00:00-04:00,137.84782283581688,138.547722466739,128.71930149862905,131.57884216308594,377831000,0.0,0.0
2024-10-16 00:00:00-04:00,133.9584403413635,136.5980149944232,131.55883256815804,135.6981658935547,264879700,0.0,0.0
